,movie_id,title,tags
665,10783,Lucky Numbers,"Russ Richards is a TV weatherman and local celebrity on the verge of losing his shirt. Desperate to escape financial ruin, he schemes with Crystal the TV station's lotto ball girl to rig the state lottery drawing. The numbers come up right, but everything else goes wrong as the plan starts to unravel and the game turns rough. Action Adventure Comedy Crime Romance Thriller weatherforecast tvstation weather lottery wettermann debt womandirector JohnTravolta LisaKudrow TimRoth NoraEphron"
666,100241,"I, Frankenstein","200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind. Horror Thriller soul queen antihero fantasy prince supernatural frankenstein goodvsevil gargoyles fighting demon dark imax 3d AaronEckhart YvonneStrahovski BillNighy StuartBeattie"
667,257,Oliver Twist,"Oliver Twist the modern filmed version of Charles Dickens bestseller, a Roman Polanski adaptation. The classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master. Crime Drama Family londonengland childabuse streetgang runaway childlabour children'shome orphanage thief violence goodandbad child BarneyClark BenKingsley JamieForeman RomanPolanski"
668,9947,Elektra,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins. Action Fantasy martialarts basedoncomicbook femaleassassin spinoff JenniferGarner GoranVisnjic WillYunLee RobBowman"
669,189,Sin City: A Dame to Kill For,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants. Crime Thriller detective dystopia dominatrix murder suspense twins basedongraphicnovel darkhorsecomics neo-noir 3d MickeyRourke JessicaAlba JoshBrolin RobertRodriguez FrankMiller
670,12618,Random Hearts,After the death of their loved ones in a tragic plane crash 'Harrison Ford' and Kristin Scott Thomas find each others keys in each others loved ones posessions and realize that they were having an affair and must figure out all the details. Written by Andy HeitzThe wife of Police Sergeant Dutch Van Den Broek and the husband of politician Kay Chandler are killed in a plane crash. Now Dutch discovers some anomalies in what he told her before she left and discovers that she and Chandler's husband were travelling together. Dutch then goes to Chandler and tells her that he suspects that they were having an affair. He tells her that he wants to know the truth; she tells him that she doesn't but she later joins him and they grow close. Drama Romance infidelity politician airplanecrash death deathofhusband policesergeant deathofwife HarrisonFord KristinScottThomas CharlesS.Dutton SydneyPollack
671,253412,Everest,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival. Adventure Drama mountains snowstorm hiking climbing snow death blizzard mountainclimbing basedontrueevents mounteverest 3d JasonClarke JakeGyllenhaal JoshBrolin BaltasarKormákur"
672,1427,Perfume: The Story of a Murderer,"Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume. Crime Fantasy Drama paris femalenudity prostitute smalltown obsession orgy badsmell nudity lonewolf lavender nose childprodigy fishmarket daughter supernatural genius children'shome death perfume BenWhishaw SimonChandler DavidCalder TomTykwer"
673,818,Austin Powers in Goldmember,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe -- '70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend. Comedy Crime ScienceFiction savingtheworld submarine brotherbrotherrelationship clone spy helicopter gold submachinegun asteroid undercover belgium dutch carjourney nightclub laser sumoringer familyhistory auto clowning overweightman conciliation jamesbondspoof duringcreditsstinger MikeMyers BeyoncéKnowles SethGreen JayRoach"
674,16577,Astro Boy,"Set in futuristic Metro City, Astro Boy is about a young robot with incredible powers created by a brilliant scientist in the image of the son he has lost. Unable to fulfill the grieving man's expectations, our hero embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before he returns to save Metro City and reconcile with the father who had rejected him. Animation Action Family ScienceFiction superhero NicolasCage KristenBell BillNighy DavidBowers"
675,329,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape. Adventure ScienceFiction exoticisland dna paleontology tyrannosaurusrex triceratops brontosaurus electricfence island dinosaur amusementpark themepark jurassicpark SamNeill LauraDern JeffGoldblum StevenSpielberg"
676,12160,Wyatt Earp,"Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's. Drama Action Western gunslinger gambling sheriff deputysheriff wretch wyattearp historicalfigure docholliday KevinCostner DennisQuaid GeneHackman LawrenceKasdan"
677,9331,Clear and Present Danger,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel. Action Drama Thriller assassination spy ambush cia helicopter basedonnovel usapresident sniper fbi colombia drugtraffic bomber missionofmurder mercenary insurgence coastguard spying war carbomb drugcartel conspiracy shootout infantry violence jackryan politicalcover-up HarrisonFord WillemDafoe AnneArcher PhillipNoyce
678,300168,Dragon Blade,"Huo An, the commander of the Protection Squad of the Western Regions, was framed by evil forces and becomes enslaved. On the other hand, a Roman general escapes to China after rescuing the Prince. The heroic duo meet in the Western Desert and a thrilling story unfolds. Action Drama Adventure JackieChan JohnCusack AdrienBrody DanielLee"
679,9072,Little Man,"After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards's house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back. Comedy Crime baby adoption marriedcouple smallperson criminal MarlonWayans ShawnWayans KerryWashington KeenenIvoryWayans"
680,3536,U-571,"In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'. Action Drama Thriller War submarine worldwarii northatlantic mission MatthewMcConaughey BillPaxton HarveyKeitel JonathanMostow"
681,9087,The American President,"Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings. Comedy Drama Romance whitehouse usapresident newlove widower wildlifeconservation MichaelDouglas AnnetteBening MichaelJ.Fox RobReiner"
682,12177,The Love Guru,"Born in America and raised in an Indian ashram, Pitka returns to his native land to seek his fortune as a spiritualist and self-help expert. His skills are put to the test when he must get a brokenhearted hockey player's marriage back on track in time for the man to help his team win the Stanley Cup. Comedy Romance sport icehockey guru comedy bollywood india spiritualist brokenheart self-help stanleycup chastity ashram expert MikeMyers JessicaAlba JustinTimberlake MarcoSchnabel"
